16
197:2,2 0.001 1 0 1,1 0.001 0 1 3,0 0.001 -1 -1 111.178 410 3,14 0.001 0 -1 2,15 0.001 1 0 1,12 0.001 -1 0 13.2638 170 15,3 0.003 0 1 13,3 0.001 1 0 15,1 0.001 0 -1 133.138 317 15,12 0.002 0 -1 14,12 0.001 -1 0 12,13 0.001 -1 1 36.163 2 :15,10 :f,0,3 f,1,14 f,13,1 f,13,14 
198:2,2 0.001 1 0 1,2 0.001 0 1 3,0 0.001 -1 0 111.179 410 3,14 0.001 0 -1 3,15 0.001 1 0 1,12 0.001 -1 0 13.2648 170 15,3 0.003 0 1 14,3 0.001 1 0 15,0 0.001 0 -1 133.14 317 15,12 0.002 0 -1 14,12 0.001 -1 1 12,13 0.001 0 1 36.163 2 :15,11 :f,0,3 f,1,14 f,13,1 f,13,14 
199:2,2 0.001 1 -1 1,2 0.001 0 1 2,0 0.001 -1 0 111.18 410 3,14 0.001 0 -1 3,15 0.001 1 -1 0,12 0.001 -1 0 13.2658 170 15,3 0.003 0 1 14,3 0.001 1 0 15,0 0.001 -1 -1 133.14 317 15,12 0.002 0 -1 14,12 0.001 0 1 12,13 0.001 1 1 36.163 2 :15,12 :f,0,3 f,1,14 f,13,1 f,13,14 
200:2,2 0.001 0 -1 1,2 0.001 1 1 2,0 0.001 -1 0 111.18 410 3,13 0.001 0 -1 3,15 0.001 0 -1 0,12 0.001 -1 1 13.2668 170 15,3 0.003 0 1 14,3 0.001 1 -1 15,0 0.001 -1 0 136.14 317 15,12 0.002 0 -1 14,12 0.001 1 1 12,13 0.001 1 0 36.163 2 ::f,0,3 f,1,14 f,13,1 f,13,14 
201:2,1 0.001 0 -1 1,2 0.001 1 0 1,0 0.001 -1 0 111.182 410 3,12 0.001 0 -1 3,14 0.001 0 -1 0,12 0.001 0 1 13.2688 170 15,3 0.003 0 1 15,2 0.001 1 -1 14,0 0.001 -1 0 136.142 317 15,12 0.002 0 -1 14,12 0.001 1 0 12,13 0.001 1 -1 36.163 2 ::f,0,3 f,1,14 f,13,1 f,13,14 
202:2,1 0.001 0 -1 2,2 0.001 1 0 1,0 0.001 -1 0 111.183 410 3,12 0.001 -1 -1 3,13 0.001 0 -1 0,13 0.001 0 1 13.2708 170 15,3 0.003 0 1 15,2 0.001 1 -1 13,0 0.001 -1 0 136.143 317 15,12 0.002 0 -1 14,12 0.001 1 -1 12,13 0.001 0 -1 36.163 2 ::f,0,3 f,1,14 f,13,1 f,13,14 
203:2,1 0.001 -1 -1 2,2 0.001 1 0 0,0 0.001 -1 0 111.184 410 3,12 0.001 -1 0 3,13 0.001 0 -1 0,14 0.001 0 1 13.2718 170 15,3 0.003 0 1 15,2 0.001 0 -1 12,0 0.001 -1 0 136.144 317 15,12 0.002 0 -1 14,12 0.001 0 -1 12,13 0.001 -1 -1 36.163 2 ::f,0,3 f,1,14 f,13,1 f,13,14 
204:2,1 0.001 -1 0 2,2 0.001 1 -1 0,0 0.001 -1 1 111.184 410 2,12 0.001 -1 0 3,12 0.001 0 -1 0,15 0.001 0 1 13.2748 170 15,3 0.003 0 1 15,1 0.001 0 -1 12,0 0.001 -1 1 136.145 317 15,12 0.002 0 -1 14,12 0.001 -1 -1 12,13 0.001 -1 0 36.163 2 ::f,0,3 f,1,14 f,13,1 f,13,14 
205:1,1 0.001 -1 0 2,2 0.001 0 -1 0,0 0.001 0 1 111.185 410 2,12 0.001 -1 0 3,12 0.001 -1 -1 0,15 0.001 1 1 13.2748 170 15,3 0.003 0 1 15,1 0.001 0 -1 12,0 0.001 0 1 136.145 317 15,12 0.002 0 -1 14,12 0.001 -1 0 12,13 0.001 -1 1 36.163 2 ::f,0,3 f,1,14 f,13,1 f,13,14 
206:1,1 0.001 -1 0 2,1 0.001 0 -1 0,1 0.001 0 1 111.187 410 1,12 0.001 -1 0 3,12 0.001 -1 0 0,15 0.001 1 0 13.2758 170 15,3 0.003 0 1 15,0 0.001 0 -1 12,1 0.001 0 1 136.147 317 15,12 0.002 0 -1 14,12 0.001 -1 1 12,13 0.001 0 1 36.163 2 ::f,0,3 f,1,14 f,13,1 f,13,14 
207:1,1 0.001 -1 1 2,1 0.001 0 -1 0,2 0.001 0 1 111.188 410 1,12 0.001 -1 0 2,12 0.001 -1 0 1,15 0.001 1 0 13.2778 170 15,3 0.003 0 1 15,0 0.001 -1 -1 12,2 0.001 0 1 136.148 317 15,12 0.002 0 -1 14,12 0.001 0 1 12,13 0.001 1 1 36.163 2 ::f,0,3 f,1,14 f,13,1 f,13,14 
208:1,1 0.001 0 1 2,1 0.001 -1 -1 0,2 0.001 0 1 121.189 425 0,12 0.001 -1 0 2,12 0.001 -1 0 2,15 0.001 1 0 13.2798 170 15,3 0.003 0 1 15,0 0.001 -1 0 12,2 0.001 0 1 136.148 317 15,12 0.002 0 -1 14,12 0.001 1 1 12,13 0.001 1 0 36.163 2 ::f,1,14 f,2,0 f,13,1 f,13,14 
209:1,2 0.001 0 1 2,1 0.001 -1 0 0,3 0.001 0 1 121.191 425 0,12 0.001 -1 1 1,12 0.001 -1 0 3,15 0.001 1 0 13.2818 170 15,3 0.003 0 1 14,0 0.001 -1 0 12,3 0.001 0 1 136.15 317 15,12 0.002 0 -1 14,12 0.001 1 0 12,13 0.001 1 -1 36.163 2 ::f,1,14 f,2,0 f,13,1 f,13,14 
210:1,2 0.001 0 1 1,1 0.001 -1 0 0,3 0.001 1 1 121.192 425 0,12 0.001 0 1 1,12 0.001 -1 0 3,15 0.001 1 -1 13.2818 170 15,3 0.003 0 1 14,0 0.001 -1 0 12,3 0.001 1 1 136.15 317 15,12 0.002 0 -1 14,12 0.001 1 -1 12,13 0.001 0 -1 36.163 2 ::f,1,14 f,2,0 f,13,1 f,13,14 
211:1,2 0.001 1 1 1,1 0.001 -1 0 0,3 0.001 1 0 121.192 425 0,13 0.001 0 1 0,12 0.001 -1 0 3,15 0.001 0 -1 13.2838 170 15,3 0.003 0 1 14,0 0.001 -1 0 12,3 0.001 1 0 136.15 317 15,12 0.002 0 -1 14,12 0.001 0 -1 12,13 0.001 -1 -1 36.163 2 ::f,1,14 f,2,0 f,13,1 f,13,14 
212:1,2 0.001 1 0 1,1 0.001 -1 1 1,3 0.001 1 0 121.193 425 0,14 0.001 0 1 0,12 0.001 -1 1 3,14 0.001 0 -1 13.2858 170 15,3 0.003 0 1 13,0 0.001 -1 0 13,3 0.001 1 0 136.152 317 15,12 0.002 0 -1 14,12 0.001 -1 -1 12,13 0.001 -1 0 36.163 2 ::f,1,14 f,2,0 f,13,1 f,13,14 
213:2,2 0.001 1 0 1,1 0.001 0 1 2,3 0.001 1 0 121.195 425 0,15 0.001 0 1 0,12 0.001 0 1 3,14 0.001 0 -1 13.2868 170 15,3 0.003 0 1 13,0 0.001 -1 0 14,3 0.001 1 0 136.153 317 15,12 0.002 0 -1 14,12 0.001 -1 0 12,13 0.001 -1 1 36.163 2 ::f,1,14 f,2,0 f,13,1 f,13,14 
214:2,2 0.001 1 0 1,2 0.001 0 1 2,3 0.001 1 0 121.196 425 0,15 0.001 1 1 0,13 0.001 0 1 3,13 0.001 0 -1 13.2888 170 15,3 0.003 0 1 12,0 0.001 -1 0 14,3 0.001 1 0 136.154 317 15,12 0.002 0 -1 14,12 0.001 -1 1 12,13 0.001 0 1 36.163 2 ::f,1,14 f,2,0 f,13,1 f,13,14 
215:2,2 0.001 1 -1 1,2 0.001 0 1 2,3 0.001 1 0 121.196 425 0,15 0.001 1 0 0,13 0.001 0 1 3,13 0.001 0 -1 13.2888 170 15,3 0.003 0 1 12,0 0.001 -1 1 14,3 0.001 1 -1 136.154 317 15,12 0.002 0 -1 14,12 0.001 0 1 12,13 0.001 1 1 36.163 2 ::f,1,14 f,2,0 f,13,1 f,13,14 
216:2,2 0.001 0 -1 1,2 0.001 1 1 3,3 0.001 1 0 121.197 425 1,15 0.001 1 0 0,14 0.001 0 1 3,13 0.001 0 -1 13.2908 170 15,3 0.003 0 1 12,0 0.001 0 1 15,2 0.001 1 -1 136.155 317 15,12 0.002 0 -1 14,12 0.001 1 1 12,13 0.001 1 0 36.163 2 ::f,1,14 f,2,0 f,13,1 f,13,14 
217:2,1 0.001 0 -1 1,2 0.001 1 0 3,3 0.001 1 -1 121.198 425 1,15 0.001 1 0 0,14 0.001 0 1 3,12 0.001 0 -1 13.2918 170 15,3 0.003 0 1 12,1 0.001 0 1 15,2 0.001 1 -1 136.156 317 15,12 0.002 0 -1 14,12 0.001 1 0 12,13 0.001 1 -1 36.163 2 ::f,1,14 f,2,0 f,13,1 f,13,14 
218:2,1 0.001 0 -1 2,2 0.001 1 0 3,3 0.001 0 -1 131.199 440 2,15 0.001 1 0 0,15 0.001 0 1 3,12 0.001 -1 -1 13.2938 170 15,3 0.003 0 1 12,2 0.001 0 1 15,2 0.001 0 -1 136.157 317 15,12 0.002 0 -1 14,12 0.001 1 -1 12,13 0.001 0 -1 36.163 2 ::f,0,2 f,1,14 f,13,1 f,13,14 
219:2,1 0.001 -1 -1 2,2 0.001 1 0 3,2 0.001 0 -1 131.2 440 2,15 0.001 1 0 0,15 0.001 1 1 3,12 0.001 -1 0 13.2938 170 15,3 0.003 0 1 12,2 0.001 0 1 15,1 0.001 0 -1 136.158 317 15,12 0.002 0 -1 14,12 0.001 0 -1 12,13 0.001 -1 -1 36.163 2 ::f,0,2 f,1,14 f,13,1 f,13,14 
220:2,1 0.001 -1 0 2,2 0.001 1 -1 3,1 0.001 0 -1 131.201 440 3,15 0.001 1 0 0,15 0.001 1 0 2,12 0.001 -1 0 13.2958 170 15,3 0.003 0 1 12,2 0.001 0 1 15,1 0.001 0 -1 136.158 317 15,12 0.002 0 -1 14,12 0.001 -1 -1 12,13 0.001 -1 0 36.163 2 ::f,0,2 f,1,14 f,13,1 f,13,14 
221:1,1 0.001 -1 0 2,2 0.001 0 -1 3,1 0.001 0 -1 131.202 440 3,15 0.001 1 -1 1,15 0.001 1 0 2,12 0.001 -1 0 13.2968 170 15,3 0.003 0 1 12,3 0.001 0 1 15,0 0.001 0 -1 136.16 317 15,12 0.002 0 -1 14,12 0.001 -1 0 12,13 0.001 -1 1 36.163 2 ::f,0,2 f,1,14 f,13,1 f,13,14 
222:1,1 0.001 -1 0 2,1 0.001 0 -1 3,1 0.001 0 -1 131.203 440 3,15 0.001 0 -1 2,15 0.001 1 0 1,12 0.001 -1 0 13.2988 170 15,3 0.003 0 1 12,3 0.001 1 1 15,0 0.001 -1 -1 136.16 317 15,12 0.002 0 -1 14,12 0.001 -1 1 12,13 0.001 0 1 36.163 2 ::f,0,2 f,1,14 f,13,1 f,13,14 
223:1,1 0.001 -1 1 2,1 0.001 0 -1 3,1 0.001 0 -1 131.203 440 3,14 0.001 0 -1 2,15 0.001 1 0 1,12 0.001 -1 0 13.2998 170 15,3 0.003 0 1 12,3 0.001 1 0 15,0 0.001 -1 0 136.16 317 15,12 0.002 0 -1 14,12 0.001 0 1 12,13 0.001 1 1 36.163 2 ::f,0,2 f,1,14 f,13,1 f,13,14 
224:1,1 0.001 0 1 2,1 0.001 -1 -1 3,1 0.001 0 -1 131.203 440 3,14 0.001 0 -1 3,15 0.001 1 0 1,12 0.001 -1 0 13.3008 170 15,3 0.003 0 1 13,3 0.001 1 0 14,0 0.001 -1 0 136.162 317 15,12 0.002 0 -1 14,12 0.001 1 1 12,13 0.001 1 0 36.163 2 ::f,0,2 f,1,14 f,13,1 f,13,14 
225:1,2 0.001 0 1 2,1 0.001 -1 0 3,1 0.001 0 -1 131.204 440 3,14 0.001 0 -1 3,15 0.001 1 -1 0,12 0.001 -1 0 13.3018 170 15,3 0.003 0 1 13,3 0.001 1 0 13,0 0.001 -1 0 136.163 317 15,12 0.002 0 -1 14,12 0.001 1 0 12,13 0.001 1 -1 36.163 2 ::f,0,2 f,1,14 f,13,1 f,13,14 
226:1,2 0.001 0 1 1,1 0.001 -1 0 3,0 0.001 0 -1 131.206 440 3,13 0.001 0 -1 3,15 0.001 0 -1 0,12 0.001 -1 1 13.3028 170 15,3 0.003 0 1 13,3 0.001 1 0 12,0 0.001 -1 0 136.164 317 15,12 0.002 0 -1 14,12 0.001 1 -1 12,13 0.001 0 -1 36.163 2 ::f,0,2 f,1,14 f,13,1 f,13,14 
227:1,2 0.001 1 1 1,1 0.001 -1 0 3,0 0.001 -1 -1 131.206 440 3,13 0.001 0 -1 3,14 0.001 0 -1 0,12 0.001 0 1 13.3038 170 15,3 0.003 0 1 14,3 0.001 1 0 12,0 0.001 -1 1 136.165 317 15,12 0.002 0 -1 14,12 0.001 0 -1 12,13 0.001 -1 -1 36.163 2 ::f,0,2 f,1,14 f,13,1 f,13,14 
228:1,2 0.001 1 0 1,1 0.001 -1 1 3,0 0.001 -1 0 131.206 440 3,13 0.001 0 -1 3,14 0.001 0 -1 0,13 0.001 0 1 13.3048 170 15,3 0.003 0 1 14,3 0.001 1 0 12,0 0.001 0 1 136.165 317 15,12 0.002 0 -1 14,12 0.001 -1 -1 12,13 0.001 -1 0 36.163 2 ::f,0,2 f,1,14 f,13,1 f,13,14 
229:2,2 0.001 1 0 1,1 0.001 0 1 2,0 0.001 -1 0 131.208 440 3,12 0.001 0 -1 3,13 0.001 0 -1 0,14 0.001 0 1 13.3078 170 15,3 0.003 0 1 14,3 0.001 1 -1 12,1 0.001 0 1 136.166 317 15,12 0.002 0 -1 14,12 0.001 -1 0 12,13 0.001 -1 1 36.163 2 ::f,0,2 f,1,14 f,13,1 f,13,14 
230:2,2 0.001 1 0 1,2 0.001 0 1 1,0 0.001 -1 0 131.21 440 3,12 0.001 -1 -1 3,13 0.001 0 -1 0,15 0.001 0 1 13.3088 170 15,3 0.003 0 1 15,2 0.001 1 -1 12,2 0.001 0 1 136.168 317 15,12 0.002 0 -1 14,12 0.001 -1 1 12,13 0.001 0 1 36.163 2 ::f,0,2 f,1,14 f,13,1 f,13,14 
231:2,2 0.001 1 -1 1,2 0.001 0 1 1,0 0.001 -1 0 131.21 440 3,12 0.001 -1 0 3,13 0.001 -1 -1 0,15 0.001 1 1 13.3088 170 15,3 0.003 0 1 15,2 0.001 1 -1 12,2 0.001 0 1 136.168 317 15,12 0.002 0 -1 14,12 0.001 0 1 12,13 0.001 1 1 36.163 2 ::f,0,2 f,1,14 f,13,1 f,13,14 
232:2,2 0.001 0 -1 1,2 0.001 1 1 0,0 0.001 -1 0 131.211 440 2,12 0.001 -1 0 3,13 0.001 -1 0 0,15 0.001 1 0 13.3098 170 15,3 0.003 0 1 15,2 0.001 0 -1 12,3 0.001 0 1 136.169 317 15,12 0.002 0 -1 14,12 0.001 1 1 12,13 0.001 1 0 36.163 2 ::f,0,2 f,1,14 f,13,1 f,13,14 
233:2,1 0.001 0 -1 1,2 0.001 1 0 0,0 0.001 -1 1 131.212 440 1,12 0.001 -1 0 2,13 0.001 -1 0 1,15 0.001 1 0 13.3128 170 15,3 0.003 0 1 15,1 0.001 0 -1 12,3 0.001 1 1 136.17 317 15,12 0.002 0 -1 14,12 0.001 1 0 12,13 0.001 1 -1 36.163 2 ::f,0,2 f,1,14 f,13,1 f,13,14 
234:2,1 0.001 0 -1 2,2 0.001 1 0 0,0 0.001 0 1 131.213 440 0,12 0.001 -1 0 1,13 0.001 -1 0 2,15 0.001 1 0 13.3158 170 15,3 0.003 0 1 15,1 0.001 0 -1 12,3 0.001 1 0 136.17 317 15,12 0.002 0 -1 14,12 0.001 1 -1 12,13 0.001 0 -1 36.163 2 ::f,0,2 f,1,14 f,13,1 f,13,14 
235:2,1 0.001 -1 -1 2,2 0.001 1 0 0,1 0.001 0 1 131.214 440 0,12 0.001 -1 1 0,13 0.001 -1 0 2,15 0.001 1 0 13.3168 170 15,3 0.003 0 1 15,0 0.001 0 -1 13,3 0.001 1 0 136.172 317 15,12 0.002 0 -1 14,12 0.001 0 -1 12,13 0.001 -1 -1 36.163 2 ::f,0,2 f,1,14 f,13,1 f,13,14 
236:2,1 0.001 -1 0 2,2 0.001 1 -1 0,1 0.001 0 1 141.214 455 0,12 0.001 0 1 0,13 0.001 -1 1 3,15 0.001 1 0 13.3178 170 15,3 0.003 0 1 15,0 0.001 -1 -1 14,3 0.001 1 0 136.173 317 15,12 0.002 0 -1 14,12 0.001 -1 -1 12,13 0.001 -1 0 36.163 2 ::f,1,14 f,3,1 f,13,1 f,13,14 
237:1,1 0.001 -1 0 2,2 0.001 0 -1 0,2 0.001 0 1 141.216 455 0,12 0.001 1 1 0,13 0.001 0 1 3,15 0.001 1 -1 13.3178 170 15,3 0.003 0 1 15,0 0.001 -1 0 14,3 0.001 1 0 136.173 317 15,12 0.002 0 -1 14,12 0.001 -1 0 12,13 0.001 -1 1 36.163 2 ::f,1,14 f,3,1 f,13,1 f,13,14 
238:1,1 0.001 -1 0 2,1 0.001 0 -1 0,2 0.001 0 1 141.217 455 1,13 0.001 1 1 0,14 0.001 0 1 3,15 0.001 0 -1 13.3198 170 15,3 0.003 0 1 14,0 0.001 -1 0 14,3 0.001 1 -1 136.174 317 15,12 0.002 0 -1 14,12 0.001 -1 1 12,13 0.001 0 1 36.163 2 ::f,1,14 f,3,1 f,13,1 f,13,14 
239:1,1 0.001 -1 1 2,1 0.001 0 -1 0,2 0.001 0 1 141.217 455 2,14 0.001 1 1 0,15 0.001 0 1 3,14 0.001 0 -1 13.3228 170 15,3 0.003 0 1 13,0 0.001 -1 0 15,2 0.001 1 -1 136.176 317 15,12 0.002 0 -1 14,12 0.001 0 1 12,13 0.001 1 1 36.163 2 ::f,1,14 f,3,1 f,13,1 f,13,14 
240:1,1 0.001 0 1 2,1 0.001 -1 -1 0,3 0.001 0 1 141.218 455 2,14 0.001 1 1 0,15 0.001 1 1 3,14 0.001 0 -1 13.3228 170 15,3 0.003 0 1 13,0 0.001 -1 0 15,2 0.001 1 -1 136.176 317 15,12 0.002 0 -1 14,12 0.001 1 1 12,13 0.001 1 0 36.163 2 ::f,1,14 f,3,1 f,13,1 f,13,14 
241:1,2 0.001 0 1 2,1 0.001 -1 0 0,3 0.001 1 1 141.219 455 3,15 0.001 1 1 0,15 0.001 1 0 3,13 0.001 0 -1 13.3248 170 15,3 0.003 0 1 12,0 0.001 -1 0 15,2 0.001 0 -1 136.177 317 15,12 0.002 0 -1 14,12 0.001 1 0 12,13 0.001 1 -1 36.163 2 ::f,1,14 f,3,1 f,13,1 f,13,14 
242:1,2 0.001 0 1 1,1 0.001 -1 0 0,3 0.001 1 0 141.22 455 3,15 0.001 1 0 1,15 0.001 1 0 3,12 0.001 0 -1 13.3268 170 15,3 0.003 0 1 12,0 0.001 -1 1 15,1 0.001 0 -1 136.178 317 15,12 0.002 0 -1 14,12 0.001 1 -1 12,13 0.001 0 -1 36.163 2 ::f,1,14 f,3,1 f,13,1 f,13,14 
243:1,2 0.001 1 1 1,1 0.001 -1 0 1,3 0.001 1 0 141.221 455 3,15 0.001 1 -1 2,15 0.001 1 0 3,12 0.001 -1 -1 13.3278 170 15,3 0.003 0 1 12,0 0.001 0 1 15,1 0.001 0 -1 136.178 317 15,12 0.002 0 -1 14,12 0.001 0 -1 12,13 0.001 -1 -1 36.163 2 ::f,1,14 f,3,1 f,13,1 f,13,14 
244:1,2 0.001 1 0 1,1 0.001 -1 1 1,3 0.001 1 0 141.221 455 3,15 0.001 0 -1 2,15 0.001 1 0 3,12 0.001 -1 0 13.3278 170 15,3 0.003 0 1 12,1 0.001 0 1 15,0 0.001 0 -1 136.18 317 15,12 0.002 0 -1 14,12 0.001 -1 -1 12,13 0.001 -1 0 36.163 2 ::f,1,14 f,3,1 f,13,1 f,13,14 
245:2,2 0.001 1 0 1,1 0.001 0 1 2,3 0.001 1 0 141.223 455 3,14 0.001 0 -1 3,15 0.001 1 0 2,12 0.001 -1 0 13.3308 170 15,3 0.003 0 1 12,2 0.001 0 1 15,0 0.001 -1 -1 136.181 317 15,12 0.002 0 -1 14,12 0.001 -1 0 12,13 0.001 -1 1 36.163 2 ::f,1,14 f,3,1 f,13,1 f,13,14 
246:2,2 0.001 1 0 1,2 0.001 0 1 3,3 0.001 1 0 141.225 455 3,13 0.001 0 -1 3,15 0.001 1 -1 1,12 0.001 -1 0 13.3328 170 15,3 0.003 0 1 12,3 0.001 0 1 15,0 0.001 -1 0 136.182 317 15,12 0.002 0 -1 14,12 0.001 -1 1 12,13 0.001 0 1 36.163 2 ::f,1,14 f,3,1 f,13,1 f,13,14 
247:2,2 0.001 1 -1 1,2 0.001 0 1 3,3 0.001 1 -1 141.225 455 3,13 0.001 0 -1 3,15 0.001 0 -1 0,12 0.001 -1 0 13.3338 170 15,3 0.003 0 1 12,3 0.001 1 1 14,0 0.001 -1 0 136.183 317 15,12 0.002 0 -1 14,12 0.001 0 1 12,13 0.001 1 1 36.163 2 ::f,1,14 f,3,1 f,13,1 f,13,14 
248:2,2 0.001 0 -1 1,2 0.001 1 1 3,3 0.001 0 -1 141.225 455 3,12 0.001 0 -1 3,14 0.001 0 -1 0,12 0.001 -1 1 13.3358 170 15,3 0.003 0 1 12,3 0.001 1 0 13,0 0.001 -1 0 136.184 317 15,12 0.002 0 -1 14,12 0.001 1 1 12,13 0.001 1 0 36.163 2 ::f,1,14 f,3,1 f,13,1 f,13,14 
249:2,1 0.001 0 -1 1,2 0.001 1 0 3,2 0.001 0 -1 141.227 455 3,12 0.001 -1 -1 3,13 0.001 0 -1 0,12 0.001 0 1 13.3368 170 15,3 0.003 0 1 13,3 0.001 1 0 12,0 0.001 -1 0 136.186 317 15,12 0.002 0 -1 14,12 0.001 1 0 12,13 0.001 1 -1 36.163 2 ::f,1,14 f,3,1 f,13,1 f,13,14 
250:2,1 0.001 0 -1 2,2 0.001 1 0 3,2 0.001 0 -1 151.228 470 3,12 0.001 -1 0 3,13 0.001 0 -1 0,13 0.001 0 1 13.3378 170 15,3 0.003 0 1 14,3 0.001 1 0 12,0 0.001 -1 1 136.187 317 15,12 0.002 0 -1 14,12 0.001 1 -1 12,13 0.001 0 -1 36.163 2 ::f,1,14 f,2,0 f,13,1 f,13,14 
251:2,1 0.001 -1 -1 2,2 0.001 1 0 3,1 0.001 0 -1 151.229 470 2,12 0.001 -1 0 3,12 0.001 0 -1 0,14 0.001 0 1 13.3408 170 15,3 0.003 0 1 14,3 0.001 1 0 12,0 0.001 0 1 136.187 317 15,12 0.002 0 -1 14,12 0.001 0 -1 12,13 0.001 -1 -1 36.163 2 ::f,1,14 f,2,0 f,13,1 f,13,14 
252:2,1 0.001 -1 0 2,2 0.001 1 -1 3,1 0.001 0 -1 151.229 470 1,12 0.001 -1 0 3,12 0.001 -1 -1 0,14 0.001 0 1 13.3418 170 15,3 0.003 0 1 14,3 0.001 1 -1 12,1 0.001 0 1 136.188 317 15,12 0.002 0 -1 14,12 0.001 -1 -1 12,13 0.001 -1 0 36.163 2 ::f,1,14 f,2,0 f,13,1 f,13,14 
253:1,1 0.001 -1 0 2,2 0.001 0 -1 3,0 0.001 0 -1 151.231 470 1,12 0.001 -1 0 3,12 0.001 -1 0 0,15 0.001 0 1 13.3428 170 15,3 0.003 0 1 15,2 0.001 1 -1 12,2 0.001 0 1 136.19 317 15,12 0.002 0 -1 14,12 0.001 -1 0 12,13 0.001 -1 1 36.163 2 ::f,1,14 f,2,0 f,13,1 f,13,14 
254:1,1 0.001 -1 0 2,1 0.001 0 -1 3,0 0.001 -1 -1 151.232 470 1,12 0.001 -1 0 2,12 0.001 -1 0 0,15 0.001 1 1 13.3438 170 15,3 0.003 0 1 15,2 0.001 1 -1 12,2 0.001 0 1 136.19 317 15,12 0.002 0 -1 14,12 0.001 -1 1 12,13 0.001 0 1 36.163 2 ::f,1,14 f,2,0 f,13,1 f,13,14 
255:1,1 0.001 -1 1 2,1 0.001 0 -1 3,0 0.001 -1 0 153.232 485 0,12 0.001 -1 0 1,12 0.001 -1 0 0,15 0.001 1 0 13.3458 170 15,3 0.003 0 1 15,2 0.001 0 -1 12,3 0.001 0 1 136.191 317 15,12 0.002 0 -1 14,12 0.001 0 1 12,13 0.001 1 1 36.163 2 ::f,0,1 f,1,14 f,13,1 f,13,14 
256:1,1 0.001 0 1 2,1 0.001 -1 -1 2,0 0.001 -1 0 153.233 485 0,12 0.001 -1 1 1,12 0.001 -1 0 1,15 0.001 1 0 13.3468 170 15,3 0.003 0 1 15,1 0.001 0 -1 12,3 0.001 1 1 136.192 317 15,12 0.002 0 -1 14,12 0.001 1 1 12,13 0.001 1 0 36.163 2 ::f,0,1 f,1,14 f,13,1 f,13,14 
257:1,2 0.001 0 1 2,1 0.001 -1 0 2,0 0.001 -1 0 153.234 485 0,12 0.001 0 1 1,12 0.001 -1 1 1,15 0.001 1 0 13.3468 170 15,3 0.003 0 1 15,1 0.001 0 -1 12,3 0.001 1 0 136.192 317 15,12 0.002 0 -1 14,12 0.001 1 0 12,13 0.001 1 -1 36.163 2 ::f,0,1 f,1,14 f,13,1 f,13,14 
258:1,2 0.001 0 1 1,1 0.001 -1 0 1,0 0.001 -1 0 153.236 485 0,13 0.001 0 1 1,12 0.001 0 1 1,15 0.001 1 0 13.3478 170 15,3 0.003 0 1 15,0 0.001 0 -1 13,3 0.001 1 0 136.194 317 15,12 0.002 0 -1 14,12 0.001 1 -1 12,13 0.001 0 -1 36.163 2 ::f,0,1 f,1,14 f,13,1 f,13,14 
259:1,2 0.001 1 1 1,1 0.001 -1 0 0,0 0.001 -1 0 156.237 500 0,13 0.001 0 1 1,13 0.001 0 1 1,15 0.001 1 0 13.3488 170 15,3 0.003 0 1 15,0 0.001 -1 -1 14,3 0.001 1 0 136.195 317 15,12 0.002 0 -1 14,12 0.001 0 -1 12,13 0.001 -1 -1 36.163 2 ::f,0,3 f,1,14 f,13,1 f,13,14 
260:1,2 0.001 1 0 1,1 0.001 -1 1 0,0 0.001 -1 1 156.237 500 0,13 0.001 0 1 1,13 0.001 0 1 2,15 0.001 1 0 16.3499 185 15,3 0.003 0 1 15,0 0.001 -1 0 14,3 0.001 1 0 136.195 317 15,12 0.002 0 -1 14,12 0.001 -1 -1 12,13 0.001 -1 0 36.163 2 ::f,0,3 f,2,14 f,13,1 f,13,14 
261:2,2 0.001 1 0 1,1 0.001 0 1 0,0 0.001 0 1 156.238 500 0,14 0.001 0 1 1,14 0.001 0 1 2,15 0.001 1 0 16.3519 185 15,3 0.003 0 1 14,0 0.001 -1 0 14,3 0.001 1 -1 136.196 317 15,12 0.002 0 -1 14,12 0.001 -1 0 12,13 0.001 -1 1 36.163 2 ::f,0,3 f,2,14 f,13,1 f,13,14 
262:2,2 0.001 1 0 1,2 0.001 0 1 0,1 0.001 0 1 156.24 500 0,15 0.001 0 1 1,15 0.001 0 1 2,15 0.001 1 0 16.3539 185 15,3 0.003 0 1 14,0 0.001 -1 0 15,2 0.001 1 -1 136.197 317 15,12 0.002 0 -1 14,12 0.001 -1 1 12,13 0.001 0 1 36.163 2 ::f,0,3 f,2,14 f,13,1 f,13,14 
263:2,2 0.001 1 -1 1,2 0.001 0 1 0,2 0.001 0 1 156.241 500 0,15 0.001 1 1 1,15 0.001 1 1 3,15 0.001 1 0 16.3549 185 15,3 0.003 0 1 13,0 0.001 -1 0 15,2 0.001 1 -1 136.198 317 15,12 0.002 0 -1 14,12 0.001 0 1 12,13 0.001 1 1 36.163 2 ::f,0,3 f,2,14 f,13,1 f,13,14 
264:2,2 0.001 0 -1 1,2 0.001 1 1 0,2 0.001 0 1 166.241 515 0,15 0.001 1 0 1,15 0.001 1 0 3,15 0.001 1 -1 16.3549 185 15,3 0.003 0 1 13,0 0.001 -1 0 15,2 0.001 0 -1 136.198 317 15,12 0.002 0 -1 14,12 0.001 1 1 12,13 0.001 1 0 36.163 2 ::f,1,1 f,2,14 f,13,1 f,13,14 
