178:1,1 0.003 -1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.038 25 3,15 0.001 1 -1 1,15 0.001 1 0 0,14 0.001 0 1 10.2846 140 14,2 0.001 0 -1 12,3 0.001 1 1 12,1 0.001 0 1 130.222 425 14,14 0.001 0 -1 12,14 0.001 0 1 13,15 0.001 1 0 160.22 470 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,13 f,14,3 
179:1,1 0.003 -1 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.038 25 3,15 0.001 0 -1 2,15 0.001 1 0 0,15 0.001 0 1 10.2866 140 14,1 0.001 0 -1 12,3 0.001 1 0 12,2 0.001 0 1 130.224 425 14,13 0.001 0 -1 12,15 0.001 0 1 14,15 0.001 1 0 160.223 470 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,13 f,14,3 
180:1,1 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.038 25 3,14 0.001 0 -1 3,15 0.001 1 0 0,15 0.001 1 1 10.2886 140 14,1 0.001 0 -1 13,3 0.001 1 0 12,3 0.001 0 1 130.226 425 14,13 0.001 0 -1 12,15 0.001 1 1 15,15 0.001 1 0 160.224 470 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,13 f,14,3 
181:1,2 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.039 25 3,13 0.001 0 -1 3,15 0.001 1 -1 0,15 0.001 1 0 10.2896 140 14,1 0.001 -1 -1 13,3 0.001 1 0 12,3 0.001 1 1 140.226 440 14,13 0.001 -1 -1 12,15 0.001 1 0 15,15 0.001 1 -1 160.224 470 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,2 f,13,13 
182:1,2 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.039 25 3,12 0.001 0 -1 3,15 0.001 0 -1 1,15 0.001 1 0 10.2916 140 14,1 0.001 -1 0 14,3 0.001 1 0 12,3 0.001 1 0 140.227 440 14,13 0.001 -1 0 13,15 0.001 1 0 15,15 0.001 0 -1 160.225 470 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,2 f,13,13 
183:1,2 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.039 25 3,12 0.001 -1 -1 3,14 0.001 0 -1 2,15 0.001 1 0 10.2936 140 13,1 0.001 -1 0 15,3 0.001 1 0 13,3 0.001 1 0 140.23 440 14,13 0.001 -1 0 14,15 0.001 1 0 15,14 0.001 0 -1 160.227 470 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,2 f,13,13 
184:1,2 0.003 1 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.039 25 3,12 0.001 -1 0 3,13 0.001 0 -1 3,15 0.001 1 0 10.2956 140 13,1 0.001 -1 0 15,3 0.001 1 -1 14,3 0.001 1 0 140.231 440 14,13 0.001 -1 0 15,15 0.001 1 0 15,13 0.001 0 -1 170.229 485 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,2 f,14,14 
185:1,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.039 25 2,12 0.001 -1 0 3,12 0.001 0 -1 3,15 0.001 1 -1 10.2976 140 13,1 0.001 -1 1 15,3 0.001 0 -1 14,3 0.001 1 0 140.231 440 13,13 0.001 -1 0 15,15 0.001 1 -1 15,12 0.001 0 -1 170.231 485 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,2 f,14,14 
186:2,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.04 25 1,12 0.001 -1 0 3,12 0.001 -1 -1 3,15 0.001 0 -1 10.2986 140 13,1 0.001 0 1 15,2 0.001 0 -1 15,3 0.001 1 0 140.233 440 13,13 0.001 -1 0 15,15 0.001 0 -1 15,12 0.001 -1 -1 170.231 485 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,2 f,14,14 
187:2,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.04 25 0,12 0.001 -1 0 3,12 0.001 -1 0 3,14 0.001 0 -1 10.3006 140 13,1 0.001 0 1 15,1 0.001 0 -1 15,3 0.001 1 -1 140.234 440 13,13 0.001 -1 1 15,14 0.001 0 -1 15,12 0.001 -1 0 170.232 485 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,2 f,14,14 
188:2,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.04 25 0,12 0.001 -1 1 2,12 0.001 -1 0 3,13 0.001 0 -1 10.3026 140 13,1 0.001 0 1 15,0 0.001 0 -1 15,3 0.001 0 -1 150.235 455 13,13 0.001 0 1 15,13 0.001 0 -1 14,12 0.001 -1 0 170.234 485 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,0 f,14,14 
189:2,2 0.003 1 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.04 25 0,12 0.001 0 1 1,12 0.001 -1 0 3,12 0.001 0 -1 10.3046 140 13,2 0.001 0 1 15,0 0.001 -1 -1 15,2 0.001 0 -1 150.237 455 13,14 0.001 0 1 15,12 0.001 0 -1 13,12 0.001 -1 0 170.237 485 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,0 f,14,14 
190:2,2 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.04 25 0,13 0.001 0 1 0,12 0.001 -1 0 3,12 0.001 -1 -1 10.3066 140 13,2 0.001 0 1 15,0 0.001 -1 0 15,1 0.001 0 -1 150.238 455 13,14 0.001 0 1 15,12 0.001 -1 -1 12,12 0.001 -1 0 170.238 485 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,0 f,14,14 
191:2,1 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.041 25 0,14 0.001 0 1 0,12 0.001 -1 1 3,12 0.001 -1 0 10.3076 140 13,2 0.001 1 1 14,0 0.001 -1 0 15,0 0.001 0 -1 150.24 455 13,14 0.001 1 1 15,12 0.001 -1 0 12,12 0.001 -1 1 170.238 485 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,0 f,14,14 
192:2,1 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.041 25 0,15 0.001 0 1 0,12 0.001 0 1 2,12 0.001 -1 0 10.3096 140 13,2 0.001 1 0 13,0 0.001 -1 0 15,0 0.001 -1 -1 150.241 455 13,14 0.001 1 0 14,12 0.001 -1 0 12,12 0.001 0 1 170.239 485 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,0 f,14,14 
193:2,1 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.041 25 0,15 0.001 1 1 0,13 0.001 0 1 1,12 0.001 -1 0 10.3116 140 14,2 0.001 1 0 13,0 0.001 -1 0 15,0 0.001 -1 0 160.242 470 13,14 0.001 1 0 13,12 0.001 -1 0 12,13 0.001 0 1 170.241 485 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,3 f,14,14 
194:2,1 0.003 -1 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.041 25 0,15 0.001 1 0 0,14 0.001 0 1 0,12 0.001 -1 0 10.3136 140 14,2 0.001 1 0 12,0 0.001 -1 0 14,0 0.001 -1 0 160.244 470 13,14 0.001 1 0 12,12 0.001 -1 0 12,14 0.001 0 1 170.243 485 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,3 f,14,14 
195:2,1 0.003 -1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.041 25 1,15 0.001 1 0 0,15 0.001 0 1 0,12 0.001 -1 1 10.3156 140 14,2 0.001 1 -1 12,0 0.001 -1 1 13,0 0.001 -1 0 160.245 470 13,14 0.001 1 0 12,12 0.001 -1 1 12,15 0.001 0 1 180.244 500 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,3 f,13,12 
196:1,1 0.003 -1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.042 25 2,15 0.001 1 0 0,15 0.001 1 1 0,12 0.001 0 1 10.3166 140 14,2 0.001 0 -1 12,0 0.001 0 1 13,0 0.001 -1 0 160.245 470 14,14 0.001 1 0 12,12 0.001 0 1 12,15 0.001 1 1 180.245 500 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,3 f,13,12 
197:1,1 0.003 -1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.042 25 3,15 0.001 1 0 0,15 0.001 1 0 0,13 0.001 0 1 10.3186 140 14,1 0.001 0 -1 12,1 0.001 0 1 12,0 0.001 -1 0 160.248 470 14,14 0.001 1 0 12,13 0.001 0 1 12,15 0.001 1 0 180.246 500 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,3 f,13,12 
198:1,1 0.003 -1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.042 25 3,15 0.001 1 -1 1,15 0.001 1 0 0,14 0.001 0 1 10.3206 140 14,1 0.001 0 -1 12,2 0.001 0 1 12,0 0.001 -1 1 160.249 470 14,14 0.001 1 -1 12,14 0.001 0 1 13,15 0.001 1 0 180.248 500 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,3 f,13,12 
199:1,1 0.003 -1 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.042 25 3,15 0.001 0 -1 2,15 0.001 1 0 0,15 0.001 0 1 10.3226 140 14,1 0.001 -1 -1 12,2 0.001 0 1 12,0 0.001 0 1 170.249 485 14,14 0.001 0 -1 12,15 0.001 0 1 14,15 0.001 1 0 180.25 500 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,1 f,13,12 
200:1,1 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.042 25 3,14 0.001 0 -1 3,15 0.001 1 0 0,15 0.001 1 1 10.3246 140 14,1 0.001 -1 0 12,3 0.001 0 1 12,1 0.001 0 1 170.251 485 14,13 0.001 0 -1 12,15 0.001 1 1 15,15 0.001 1 0 180.252 500 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,1 f,13,12 
201:1,2 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.043 25 3,13 0.001 0 -1 3,15 0.001 1 -1 0,15 0.001 1 0 10.3256 140 14,1 0.001 -1 0 12,3 0.001 1 1 12,2 0.001 0 1 170.252 485 14,13 0.001 0 -1 12,15 0.001 1 0 15,15 0.001 1 -1 180.252 500 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,1 f,13,12 
202:1,2 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.043 25 3,12 0.001 0 -1 3,15 0.001 0 -1 1,15 0.001 1 0 10.3276 140 14,1 0.001 -1 0 12,3 0.001 1 0 12,2 0.001 0 1 180.252 500 14,13 0.001 -1 -1 13,15 0.001 1 0 15,15 0.001 0 -1 180.253 500 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,12 f,15,0 
203:1,2 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.043 25 3,12 0.001 -1 -1 3,14 0.001 0 -1 2,15 0.001 1 0 10.3296 140 14,1 0.001 -1 0 13,3 0.001 1 0 12,3 0.001 0 1 180.254 500 14,13 0.001 -1 0 14,15 0.001 1 0 15,14 0.001 0 -1 180.255 500 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,12 f,15,0 
204:1,2 0.003 1 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.043 25 3,12 0.001 -1 0 3,13 0.001 0 -1 3,15 0.001 1 0 10.3316 140 13,1 0.001 -1 0 14,3 0.001 1 0 12,3 0.001 1 1 180.256 500 13,13 0.001 -1 0 15,15 0.001 1 0 15,13 0.001 0 -1 180.258 500 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,12 f,15,0 
205:1,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.043 25 2,12 0.001 -1 0 3,12 0.001 0 -1 3,15 0.001 1 -1 10.3336 140 13,1 0.001 -1 0 15,3 0.001 1 0 12,3 0.001 1 0 180.257 500 13,13 0.001 -1 0 15,15 0.001 1 -1 15,12 0.001 0 -1 180.259 500 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,12 f,15,0 
206:2,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.044 25 1,12 0.001 -1 0 3,12 0.001 -1 -1 3,15 0.001 0 -1 10.3346 140 13,1 0.001 -1 1 15,3 0.001 1 -1 13,3 0.001 1 0 180.258 500 13,13 0.001 -1 1 15,15 0.001 0 -1 15,12 0.001 -1 -1 180.259 500 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,12 f,15,0 
207:2,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.044 25 0,12 0.001 -1 0 3,12 0.001 -1 0 3,14 0.001 0 -1 10.3366 140 13,1 0.001 0 1 15,3 0.001 0 -1 14,3 0.001 1 0 180.259 500 13,13 0.001 0 1 15,14 0.001 0 -1 15,12 0.001 -1 0 180.26 500 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,12 f,15,0 
208:2,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.044 25 0,12 0.001 -1 1 2,12 0.001 -1 0 3,13 0.001 0 -1 10.3386 140 13,2 0.001 0 1 15,2 0.001 0 -1 15,3 0.001 1 0 180.262 500 13,14 0.001 0 1 15,13 0.001 0 -1 14,12 0.001 -1 0 180.263 500 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,12 f,15,0 
209:2,2 0.003 1 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.044 25 0,12 0.001 0 1 1,12 0.001 -1 0 3,12 0.001 0 -1 10.3406 140 13,2 0.001 0 1 15,1 0.001 0 -1 15,3 0.001 1 -1 180.263 500 13,14 0.001 0 1 15,12 0.001 0 -1 14,12 0.001 -1 0 190.264 515 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,12 f,15,0 
210:2,2 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.044 25 0,13 0.001 0 1 0,12 0.001 -1 0 3,12 0.001 -1 -1 10.3426 140 13,2 0.001 1 1 15,1 0.001 0 -1 15,3 0.001 0 -1 190.263 515 13,14 0.001 1 1 15,12 0.001 -1 -1 14,12 0.001 -1 0 200.264 530 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,14 f,13,0 
211:2,1 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.045 25 0,14 0.001 0 1 0,12 0.001 -1 1 3,12 0.001 -1 0 10.3436 140 13,2 0.001 1 0 15,0 0.001 0 -1 15,2 0.001 0 -1 190.265 515 13,14 0.001 1 0 15,12 0.001 -1 0 13,12 0.001 -1 0 200.265 530 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,14 f,13,0 
212:2,1 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.045 25 0,15 0.001 0 1 0,12 0.001 0 1 2,12 0.001 -1 0 10.3456 140 14,2 0.001 1 0 15,0 0.001 -1 -1 15,1 0.001 0 -1 190.267 515 14,14 0.001 1 0 14,12 0.001 -1 0 12,12 0.001 -1 0 200.268 530 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,14 f,13,0 
213:2,1 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.045 25 0,15 0.001 1 1 0,13 0.001 0 1 1,12 0.001 -1 0 10.3476 140 14,2 0.001 1 0 15,0 0.001 -1 0 15,1 0.001 0 -1 190.267 515 14,14 0.001 1 0 13,12 0.001 -1 0 12,12 0.001 -1 1 200.269 530 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,14 f,13,0 
214:2,1 0.003 -1 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.045 25 0,15 0.001 1 0 0,14 0.001 0 1 0,12 0.001 -1 0 10.3496 140 14,2 0.001 1 -1 14,0 0.001 -1 0 15,0 0.001 0 -1 190.269 515 14,14 0.001 1 -1 13,12 0.001 -1 0 12,12 0.001 0 1 200.269 530 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,14 f,13,0 
215:2,1 0.003 -1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.045 25 1,15 0.001 1 0 0,15 0.001 0 1 0,12 0.001 -1 1 10.3516 140 14,2 0.001 0 -1 14,0 0.001 -1 0 15,0 0.001 -1 -1 200.269 530 14,14 0.001 0 -1 13,12 0.001 -1 0 12,13 0.001 0 1 200.27 530 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,14 f,13,0 
216:1,1 0.003 -1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.046 25 2,15 0.001 1 0 0,15 0.001 1 1 0,12 0.001 0 1 10.3526 140 14,1 0.001 0 -1 14,0 0.001 -1 0 15,0 0.001 -1 0 210.27 545 14,13 0.001 0 -1 12,12 0.001 -1 0 12,13 0.001 0 1 210.272 545 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,1 f,15,12 
217:1,1 0.003 -1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.046 25 3,15 0.001 1 0 0,15 0.001 1 0 0,13 0.001 0 1 10.3546 140 14,1 0.001 0 -1 13,0 0.001 -1 0 14,0 0.001 -1 0 210.272 545 14,13 0.001 0 -1 12,12 0.001 -1 1 12,14 0.001 0 1 210.273 545 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,1 f,15,12 
218:1,1 0.003 -1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.046 25 3,15 0.001 1 -1 1,15 0.001 1 0 0,14 0.001 0 1 10.3566 140 14,1 0.001 -1 -1 12,0 0.001 -1 0 13,0 0.001 -1 0 210.274 545 14,13 0.001 -1 -1 12,12 0.001 0 1 12,15 0.001 0 1 210.274 545 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,1 f,15,12 
219:1,1 0.003 -1 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.046 25 3,15 0.001 0 -1 2,15 0.001 1 0 0,15 0.001 0 1 10.3586 140 14,1 0.001 -1 0 12,0 0.001 -1 1 13,0 0.001 -1 0 210.274 545 14,13 0.001 -1 0 12,13 0.001 0 1 12,15 0.001 1 1 210.275 545 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,1 f,15,12 
220:1,1 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.046 25 3,14 0.001 0 -1 3,15 0.001 1 0 0,15 0.001 1 1 10.3606 140 14,1 0.001 -1 0 12,0 0.001 0 1 13,0 0.001 -1 0 210.274 545 13,13 0.001 -1 0 12,14 0.001 0 1 12,15 0.001 1 0 210.277 545 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,1 f,15,12 
221:1,2 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.047 25 3,13 0.001 0 -1 3,15 0.001 1 -1 0,15 0.001 1 0 10.3616 140 14,1 0.001 -1 0 12,1 0.001 0 1 12,0 0.001 -1 0 220.276 560 13,13 0.001 -1 0 12,14 0.001 0 1 13,15 0.001 1 0 210.278 545 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,2 f,15,12 
222:1,2 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.047 25 3,12 0.001 0 -1 3,15 0.001 0 -1 1,15 0.001 1 0 10.3636 140 13,1 0.001 -1 0 12,1 0.001 0 1 12,0 0.001 -1 1 230.278 575 13,13 0.001 -1 1 12,15 0.001 0 1 14,15 0.001 1 0 210.28 545 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,15,0 f,15,12 
223:1,2 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.047 25 3,12 0.001 -1 -1 3,14 0.001 0 -1 2,15 0.001 1 0 10.3656 140 13,1 0.001 -1 0 12,2 0.001 0 1 12,0 0.001 0 1 230.279 575 13,13 0.001 0 1 12,15 0.001 1 1 15,15 0.001 1 0 210.281 545 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,15,0 f,15,12 
224:1,2 0.003 1 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.047 25 3,12 0.001 -1 0 3,13 0.001 0 -1 3,15 0.001 1 0 10.3676 140 13,1 0.001 -1 1 12,3 0.001 0 1 12,1 0.001 0 1 230.281 575 13,14 0.001 0 1 12,15 0.001 1 0 15,15 0.001 1 -1 210.282 545 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,15,0 f,15,12 
225:1,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.047 25 2,12 0.001 -1 0 3,12 0.001 0 -1 3,15 0.001 1 -1 10.3696 140 13,1 0.001 0 1 12,3 0.001 1 1 12,2 0.001 0 1 230.282 575 13,14 0.001 0 1 13,15 0.001 1 0 15,15 0.001 0 -1 210.283 545 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,15,0 f,15,12 
226:2,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.048 25 1,12 0.001 -1 0 3,12 0.001 -1 -1 3,15 0.001 0 -1 10.3706 140 13,2 0.001 0 1 12,3 0.001 1 0 12,2 0.001 0 1 230.283 575 13,14 0.001 1 1 14,15 0.001 1 0 15,14 0.001 0 -1 210.285 545 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,15,0 f,15,12 
227:2,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.048 25 0,12 0.001 -1 0 3,12 0.001 -1 0 3,14 0.001 0 -1 10.3726 140 13,2 0.001 0 1 13,3 0.001 1 0 12,3 0.001 0 1 230.285 575 13,14 0.001 1 0 15,15 0.001 1 0 15,13 0.001 0 -1 210.287 545 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,15,0 f,15,12 
228:2,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.048 25 0,12 0.001 -1 1 2,12 0.001 -1 0 3,13 0.001 0 -1 10.3746 140 13,2 0.001 1 1 14,3 0.001 1 0 12,3 0.001 1 1 230.286 575 14,14 0.001 1 0 15,15 0.001 1 -1 15,13 0.001 0 -1 220.288 560 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,15,0 f,15,14 
229:2,2 0.003 1 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.048 25 0,12 0.001 0 1 1,12 0.001 -1 0 3,12 0.001 0 -1 10.3766 140 13,2 0.001 1 0 15,3 0.001 1 0 12,3 0.001 1 0 230.287 575 14,14 0.001 1 0 15,15 0.001 0 -1 15,12 0.001 0 -1 230.29 575 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,14 f,15,0 
230:2,2 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.048 25 0,13 0.001 0 1 0,12 0.001 -1 0 3,12 0.001 -1 -1 10.3786 140 14,2 0.001 1 0 15,3 0.001 1 -1 13,3 0.001 1 0 230.289 575 14,14 0.001 1 -1 15,14 0.001 0 -1 15,12 0.001 -1 -1 230.291 575 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,14 f,15,0 
231:2,1 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.049 25 0,14 0.001 0 1 0,12 0.001 -1 1 3,12 0.001 -1 0 10.3796 140 14,2 0.001 1 0 15,3 0.001 0 -1 14,3 0.001 1 0 230.29 575 14,14 0.001 0 -1 15,13 0.001 0 -1 15,12 0.001 -1 0 230.292 575 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,14 f,15,0 
232:2,1 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.049 25 0,15 0.001 0 1 0,12 0.001 0 1 2,12 0.001 -1 0 10.3816 140 14,2 0.001 1 -1 15,2 0.001 0 -1 15,3 0.001 1 0 230.292 575 14,13 0.001 0 -1 15,13 0.001 0 -1 14,12 0.001 -1 0 230.294 575 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,14 f,15,0 
233:2,1 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.049 25 0,15 0.001 1 1 0,13 0.001 0 1 1,12 0.001 -1 0 10.3836 140 14,2 0.001 0 -1 15,1 0.001 0 -1 15,3 0.001 1 -1 230.293 575 14,13 0.001 0 -1 15,12 0.001 0 -1 13,12 0.001 -1 0 230.296 575 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,14 f,15,0 
234:2,1 0.003 -1 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.049 25 0,15 0.001 1 0 0,14 0.001 0 1 0,12 0.001 -1 0 10.3856 140 14,1 0.001 0 -1 15,1 0.001 0 -1 15,3 0.001 0 -1 240.294 590 14,13 0.001 -1 -1 15,12 0.001 -1 -1 12,12 0.001 -1 0 230.297 575 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,14 f,14,0 
235:2,1 0.003 -1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.049 25 1,15 0.001 1 0 0,15 0.001 0 1 0,12 0.001 -1 1 10.3876 140 14,1 0.001 0 -1 15,0 0.001 0 -1 15,2 0.001 0 -1 250.296 605 14,13 0.001 -1 0 15,12 0.001 -1 0 12,12 0.001 -1 1 230.297 575 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,2 f,12,14 
236:1,1 0.003 -1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.05 25 2,15 0.001 1 0 0,15 0.001 1 1 0,12 0.001 0 1 10.3886 140 14,1 0.001 -1 -1 15,0 0.001 -1 -1 15,1 0.001 0 -1 250.297 605 13,13 0.001 -1 0 14,12 0.001 -1 0 12,12 0.001 0 1 230.299 575 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,2 f,12,14 
